상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,마트브랜드
MA010120220808161756,코오롱글로벌스포렉스,부산점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,1,,129.062012486264,35.1912700712054,홈플러스
MA010120220810518240,오토오아시스홈플러스,해운대점,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,S95212,자동차 전문 수리업,26,부산광역시,26350,해운대구,26350525,우3동,2635010500,우동,2635010500114060002,1,대지,1406,2,부산광역시 해운대구 우동 1406-2,263503133043,부산광역시 해운대구 해운대해변로,140,,2635010500114060002006106,홈플러스해운대점내,부산광역시 해운대구 해운대해변로 140,612020,48092,,,,129.146486355558,35.1583968463107,홈플러스
MA010120220812338664,이마트사상점아모레화장품,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105310002,1,대지,531,2,부산광역시 사상구 괘법동 531-2,265303139003,부산광역시 사상구 광장로,17,,2653010400105310002005013,,부산광역시 사상구 광장로 17,617808,46970,,,,128.978893016647,35.1642343045877,이마트
MA010120220809638225,황금나무여행사,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,26,부산광역시,26350,해운대구,26350570,반여1동,2635010300,반여동,2635010300114060001,1,대지,1406,1,부산광역시 해운대구 반여동 1406-1,263504199082,부산광역시 해운대구 선수촌로21번길,37,,2635010300114060001000001,홈플러스부산반여점,부산광역시 해운대구 선수촌로21번길 37,612815,48043,,1,,129.115698499529,35.19658863746,홈플러스
MA010120220808099740,마이고기앤하노이식당,,I2,음식,I201,한식,I20101,백반/한정식,I56129,기타 외국식 음식점업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,2,,129.062012486264,35.1912700712054,홈플러스
MA010120220810785923,베스킨라빈스,,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,,,129.062012486264,35.1912700712054,홈플러스
MA010120220813657782,채연시원텔모라점,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,26,부산광역시,26530,사상구,26530591,모라1동,2653010200,모라동,2653010200104250002,1,대지,425,2,부산광역시 사상구 모라동 425-2,265303139010,부산광역시 사상구 모라로,116,,2653010200104250002012146,홈플러스익스프레스,부산광역시 사상구 모라로 116,617820,46932,,1,,128.992260604986,35.1858685634647,홈플러스
MA010120220811418803,알즈너부산환희,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2650010500105450002,1,대지,545,2,부산광역시 수영구 남천동 545-2,265002006014,부산광역시 수영구 황령대로,521,,2650010500105450002017618,메가마트,부산광역시 수영구 황령대로 521,613819,48313,,,,129.110991329674,35.1372579331725,메가마트
MA010120220810464417,가마솥튀김,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26530,사상구,26530591,모라1동,2653010200,모라동,2653010200104250002,1,대지,425,2,부산광역시 사상구 모라동 425-2,265303139010,부산광역시 사상구 모라로,116,,2653010200104250002012146,홈플러스익스프러스모라점,부산광역시 사상구 모라로 116,617820,46932,,1,,128.992260604986,35.1858685634647,홈플러스
MA010120220805046433,키무카츠홈플러스,정관점,I2,음식,I203,일식,I20302,일식 카레/돈가스/덮밥,I56122,일식 음식점업,26,부산광역시,26710,기장군,26710256,정관읍,2671025622,정관읍,2671025622107120001,1,대지,712,1,부산광역시 기장군 정관읍 매학리 712-1,267103140043,부산광역시 기장군 정관읍 정관5로,50,,2671032022107120001000001,홈플러스,부산광역시 기장군 정관읍 정관5로 50,619963,46015,,1,,129.176383817166,35.3230491085662,홈플러스
MA010120220809892734,제주스센텀,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114990000,1,대지,1499,,부산광역시 해운대구 우동 1499,263503133018,부산광역시 해운대구 센텀동로,6,,2635010500114490000023277,홈플러스센텀시티점,부산광역시 해운대구 센텀동로 6,612022,48059,,1,,129.133689814354,35.1709146307276,홈플러스
MA010120220806779986,케이투메가마트,동래점,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700105060003,1,대지,506,3,부산광역시 동래구 명륜동 506-3,262602006006,부산광역시 동래구 충렬대로,197,,2626010700105060003000040,메가마트,부산광역시 동래구 충렬대로 197,607804,47737,,1,,129.081133844024,35.2045502617048,메가마트
MA010120220812807701,씨네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,3,,128.96846526974,35.1286093546013,롯데마트
MA010120220808780740,제임스딘사상점,롯데마트,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47413,속옷 및 잠옷 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,3,,128.96846526974,35.1286093546013,롯데마트
MA010120220812356928,북촌손만두홈플러스,센텀시티점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114990000,1,대지,1499,,부산광역시 해운대구 우동 1499,263503133018,부산광역시 해운대구 센텀동로,6,,2635010500114490000023277,홈플러스센텀시티점,부산광역시 해운대구 센텀동로 6,612022,48059,,1,,129.133689814354,35.1709146307276,홈플러스
MA010120220812244813,황생가에프앤비,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2647010200123740000,1,대지,2374,,부산광역시 연제구 연산동 2374,264703137034,부산광역시 연제구 좌수영로,241,,,이마트,부산광역시 연제구 좌수영로 241,611089,47569,,B3,,129.112138595138,35.1854495416045,이마트
MA010120220808293885,박승철헤어스튜디오,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600117670000,1,대지,1767,,부산광역시 해운대구 중동 1767,263503133039,부산광역시 해운대구 좌동순환로,511,,2635010600117670000019106,이마트,부산광역시 해운대구 좌동순환로 511,612851,48096,,3,,129.167372481097,35.1660179546642,이마트
MA010120220811572696,서래마을서래식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,2,,129.062012486264,35.1912700712054,홈플러스
MA010120220809749517,청광약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,26,부산광역시,26380,사하구,26380580,장림1동,2638010500,장림동,2638010500110330002,1,대지,1033,2,부산광역시 사하구 장림동 1033-2,263802006011,부산광역시 사하구 을숙도대로,610,,2638010500110330002004243,롯데마트,부산광역시 사하구 을숙도대로 610,604843,49472,,,,128.972312100943,35.0847852323566,롯데마트
MA010120220813072192,아이피아,아시아드점,G2,소매,G216,안경·정밀기기 소매,G21602,안경렌즈 소매업,G47822,안경 및 렌즈 소매업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,2,,129.062012486264,35.1912700712054,홈플러스
MA010120220810175042,엘칸토,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122730000,1,대지,2273,,부산광역시 북구 화명동 2273,263202132002,부산광역시 북구 화명대로,47,,2632010200122730000003931,롯데마트,부산광역시 북구 화명대로 47,616744,46525,,1,,129.013016593832,35.235170359171,롯데마트
MA010120220810729201,수비비안사상점,롯데마트,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47413,속옷 및 잠옷 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,3,,128.968364011655,35.1275926627189,롯데마트
MA010120220813828740,롯데마트레드페이스,부산점,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,26,부산광역시,26230,부산진구,26230640,부암1동,2623010800,부암동,2623010800102570000,1,대지,257,,부산광역시 부산진구 부암동 257,262302129001,부산광역시 부산진구 신천대로,241,,2623010800102400000000001,롯데마트,부산광역시 부산진구 신천대로 241,614837,47187,,2,,129.049322783607,35.1633062342067,롯데마트
MA010120220807051077,프렐린,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,B2,,129.062012486264,35.1912700712054,홈플러스
MA010120220810714520,토니모리롯데마트,화명점,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122730000,1,대지,2273,,부산광역시 북구 화명동 2273,263202132002,부산광역시 북구 화명대로,47,,2632010200122730000003931,롯데마트,부산광역시 북구 화명대로 47,616744,46525,,1,,129.013016593832,35.235170359171,롯데마트
MA010120220800103455,코인워시365이마트트레이더스,연산점,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2647010200123740000,1,대지,2374,,부산광역시 연제구 연산동 2374,264703137034,부산광역시 연제구 좌수영로,241,,2647010200101370005000001,코인세탁코너,부산광역시 연제구 좌수영로 241,611089,47569,,1,,129.11195372269,35.1850923075147,이마트 트레이더스
MA010120220803275275,엘지화장품광복점,롯데마트,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26110,중구,26110510,중앙동,2611011000,중앙동7가,2611011000100200001,1,대지,20,1,부산광역시 중구 중앙동7가 20-1,261102000010,부산광역시 중구 중앙대로,2,,2611011000100200001000001,롯데마트,부산광역시 중구 중앙대로 2,600017,48944,,1,,129.036707345866,35.0983104003377,롯데마트
MA010120220810777256,렌즈맨,연산점,G2,소매,G216,안경·정밀기기 소매,G21602,안경렌즈 소매업,G47822,안경 및 렌즈 소매업,26,부산광역시,26470,연제구,26470650,연산1동,2647010200,연산동,2647010200101050001,1,대지,105,1,부산광역시 연제구 연산동 105-1,264703130026,부산광역시 연제구 반송로,88,,2647010200101050001000001,홈플러스연산점,부산광역시 연제구 반송로 88,611811,47552,,3,,129.089338601254,35.1909637286266,홈플러스
MA010120220810230168,짬뽕타임사하점,롯데마트,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,26,부산광역시,26380,사하구,26380580,장림1동,2638010500,장림동,2638010500110330002,1,대지,1033,2,부산광역시 사하구 장림동 1033-2,263802006011,부산광역시 사하구 을숙도대로,610,,2638010500110330002004243,푸드코너롯데마트,부산광역시 사하구 을숙도대로 610,604843,49472,,1,,128.972312100943,35.0847852323566,롯데마트
